search URL:,https://patents.google.com/?q=%28%22memristor%22%29&country=US&status=GRANT&type=PATENT&language=ENGLISH
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-9793503-B2,Nanostructured organic memristor/memcapacitor of making with an embedded low-to-high frequency switch and a method of inducing an electromagnetic field thereto ,Ellen Tuanying Chen,Ellen Tuanying Chen,2014-10-22,2015-10-21,2017-10-17,2017-10-17,https://patents.google.com/patent/US9793503B2/en,https://patentimages.storage.googleapis.com/dc/7c/1d/3133fc83cf5f22/US09793503-20171017-D00000.png
US-10452472-B1,Tunable and dynamically adjustable error correction for memristor crossbars ,Hewlett Packard Enterprise Development Lp,"Catherine Graves, John Paul Strachan, Dejan S. Milojicic, Paolo Faraboschi, Martin Foltin, Sergey Serebryakov",2018-06-04,2018-06-04,2019-10-22,2019-10-22,https://patents.google.com/patent/US10452472B1/en,https://patentimages.storage.googleapis.com/60/4f/1a/d65b79ffe1b8c1/US10452472-20191022-D00000.png
US-10186660-B2,Memristor device ,University Of Massachusetts,"Qiangfei Xia, Hao Jiang, Jianhua Yang",2017-03-28,2017-03-28,2019-01-22,2019-01-22,https://patents.google.com/patent/US10186660B2/en,https://patentimages.storage.googleapis.com/1e/24/3a/8d917addccea08/US10186660-20190122-D00000.png
US-10845535-B2,Integrated silicon photonics and memristor dot product engine systems and methods ,Hewlett Packard Enterprise Development Lp,"Amit S. Sharma, John Paul Strachan, Marco Fiorentino",2018-04-23,2019-12-10,2020-11-24,2020-11-24,https://patents.google.com/patent/US10845535B2/en,https://patentimages.storage.googleapis.com/0e/db/8d/a294f95974bd11/US10845535-20201124-D00000.png
US-10985318-B2,Memristor device and a method of fabrication thereof ,Royal Melbourne Institute Of Technology,"Madhu Bhaskaran, Sharath Sriram, Sumeet WALIA, Hussein Nili AHMADABADI",2015-11-24,2016-11-23,2021-04-20,2021-04-20,https://patents.google.com/patent/US10985318B2/en,https://patentimages.storage.googleapis.com/1b/64/2b/a096f2782e32aa/US10985318-20210420-D00000.png
US-9837147-B2,Regulating memristor switching pulses ,Hewlett Packard Enterprise Development Lp,"Ning Ge, Jianhua Yang, Adam L. Ghozeil, Brent Buchanan",2014-04-30,2014-04-30,2017-12-05,2017-12-05,https://patents.google.com/patent/US9837147B2/en,https://patentimages.storage.googleapis.com/9f/46/c4/561907eb1e94b1/US09837147-20171205-D00000.png
US-9070455-B2,Memristor device with resistance adjustable by moving a magnetic wall by spin transfer and use of said memristor in a neural network ,Centre National de la Recherche Scientifique—CNRS,"Julie Grollier, Vincent Cros, Frédéric Nguyen Van Dau",2009-04-30,2010-04-30,2015-06-30,2015-06-30,https://patents.google.com/patent/US9070455B2/en,https://patentimages.storage.googleapis.com/92/d6/63/531525db2fa442/US09070455-20150630-D00000.png
US-9805770-B1,Memristor access transistor controlled non-volatile memory programming methods ,Hewlett Packard Enterprise Development Lp,"Emmanuelle J. Merced Grafals, John Paul Strachan, Noraica Davila",2016-07-22,2016-07-22,2017-10-31,2017-10-31,https://patents.google.com/patent/US9805770B1/en,https://patentimages.storage.googleapis.com/85/00/43/67ae057147bed1/US09805770-20171031-D00000.png
US-10497442-B1,Memristor arrays in crossbars ,Hewlett Packard Enterprise Development Lp,"Suhas Kumar, Rui Liu",2018-11-15,2018-11-15,2019-12-03,2019-12-03,https://patents.google.com/patent/US10497442B1/en,https://patentimages.storage.googleapis.com/94/1e/ee/2b10df54e1b566/US10497442-20191203-D00000.png
US-10026474-B2,Switched memristor analog tuning ,Hewlett Packard Enterprise Development Lp,Brent Buchanan,2014-04-26,2014-04-26,2018-07-17,2018-07-17,https://patents.google.com/patent/US10026474B2/en,https://patentimages.storage.googleapis.com/01/fc/70/70daa3d7a82b42/US10026474-20180717-D00000.png
US-8050078-B2,Nanowire-based memristor devices ,"Hewlett-Packard Development Company, L.P.","Alexandre M. Bratkovski, Viatcheslav Osipov",2009-10-27,2009-10-27,2011-11-01,2011-11-01,https://patents.google.com/patent/US8050078B2/en,https://patentimages.storage.googleapis.com/0e/0a/ff/137f5021163854/US08050078-20111101-D00000.png
US-8111494-B2,Memristor-protection integrated circuit and method for protection of a memristor during switching ,"Hewlett-Packard Development Company, L.P.","Matthew D. Pickett, John Paul Strachan, Muhammad Shakeel Qureshi",2010-01-28,2010-01-28,2012-02-07,2012-02-07,https://patents.google.com/patent/US8111494B2/en,https://patentimages.storage.googleapis.com/ed/3a/e6/c9c6c9bc62d12e/US08111494-20120207-D00000.png
US-8658463-B2,Memristor with embedded switching layer ,"Hewlett-Packard Development Company, L.P.","Janice H. Nickel, Matthew D. Pickett",2012-07-30,2012-07-30,2014-02-25,2014-02-25,https://patents.google.com/patent/US8658463B2/en,https://patentimages.storage.googleapis.com/d0/ed/13/678fdfb32878b0/US08658463-20140225-D00000.png
US-9842646-B2,Memristor apparatus with variable transmission delay ,Hewlett Packard Enterprise Development Lp,"Miao Hu, Ning Ge, John Paul Strachan, R. Stanley Williams",2015-04-28,2015-04-28,2017-12-12,2017-12-12,https://patents.google.com/patent/US9842646B2/en,https://patentimages.storage.googleapis.com/c3/92/9b/179b72df429c5f/US09842646-20171212-D00000.png
US-9704093-B2,Asymmetrical memristor ,"Fraunhofer-Gesellschaft Zur Foerderung Der Angewandten Forschung E.V., Technische Universitaet Ilmenau","Frank Klefenz, Peter Husar, Adam Williamson, Lars Schumann, Lars HILLER, Ingo HOERSELMANN, Andreas Schober",2013-01-14,2015-07-14,2017-07-11,2017-07-11,https://patents.google.com/patent/US9704093B2/en,https://patentimages.storage.googleapis.com/9c/d9/80/c642320b5fa346/US09704093-20170711-D00000.png
US-8921960-B2,Memristor cell structures for high density arrays ,"Hewlett-Packard Development Company, L.P.","Jianhua Yang, Minxian Max Zhang, Gilberto Medeiros Ribeiro, R. Stanley Williams",2012-07-27,2012-07-27,2014-12-30,2014-12-30,https://patents.google.com/patent/US8921960B2/en,https://patentimages.storage.googleapis.com/0b/63/0d/fa25014c500e26/US08921960-20141230-D00000.png
US-10297318-B2,"Compensated readout of a memristor array, a memristor array readout circuit, and method of fabrication thereof ",King Abdullah University Of Science And Technology,"Mohammed Affan Zidan, Hesham Omran, Ahmed Sultan Salem, Khaled Nabil Salama",2015-06-17,2016-06-15,2019-05-21,2019-05-21,https://patents.google.com/patent/US10297318B2/en,https://patentimages.storage.googleapis.com/2d/0a/51/1043cedbfa217e/US10297318-20190521-D00000.png
US-11696452-B2,Multi-level memristor elements ,"Cirrus Logic, Inc.","John Paul Lesso, Gordon James BATES",2019-02-06,2021-05-05,2023-07-04,2023-07-04,https://patents.google.com/patent/US11696452B2/en,https://patentimages.storage.googleapis.com/f7/f1/18/0d5348b8d90b2f/US11696452-20230704-D00000.png
US-10418550-B2,High temperature resistant memristor based on two-dimensional covalent crystal and preparation method thereof ,Nanjing University,"Feng Miao, Miao Wang",2018-05-29,2018-05-29,2019-09-17,2019-09-17,https://patents.google.com/patent/US10418550B2/en,https://patentimages.storage.googleapis.com/b2/26/53/2ebffda0f32f18/US10418550-20190917-D00000.png
US-8445884-B2,Memristor with nanostructure electrodes ,"Hewlett-Packard Development Company, L.P.","Qiangfei Xia, Jing Tang",2009-01-15,2009-01-15,2013-05-21,2013-05-21,https://patents.google.com/patent/US8445884B2/en,https://patentimages.storage.googleapis.com/00/db/d3/da9b74776a6c61/US08445884-20130521-D00000.png
US-10558431-B2,Memristor-based multipliers using memristors-as-drivers (MAD) gates ,"Board Of Regents, The University Of Texas System","Earl Swartzlander, Lauren Guckert",2017-09-08,2019-04-29,2020-02-11,2020-02-11,https://patents.google.com/patent/US10558431B2/en,https://patentimages.storage.googleapis.com/a9/d9/e2/004159dc7247f8/US10558431-20200211-D00000.png
US-8890106-B2,Hybrid circuit of nitride-based transistor and memristor ,"Hewlett-Packard Development Company, L.P.","Jianhua Yang, Gilberto Medeiros Ribeiro, Byung-Joon Choi, Stanley Williams",2012-12-18,2012-12-18,2014-11-18,2014-11-18,https://patents.google.com/patent/US8890106B2/en,https://patentimages.storage.googleapis.com/d1/5f/51/2dd426fa38fc08/US08890106-20141118-D00000.png
US-11694070-B2,Bipolar all-memristor circuit for in-memory computing ,"Hrl Laboratories, Llc","Jose Cruz-Albrecht, Wei Yi",2019-05-07,2020-03-03,2023-07-04,2023-07-04,https://patents.google.com/patent/US11694070B2/en,https://patentimages.storage.googleapis.com/bc/4e/3d/975de0413c8538/US11694070-20230704-D00000.png
US-8530873-B2,Electroforming free memristor and method for fabricating thereof ,"Hewlett-Packard Development Company, L.P.","Jianhua Yang, Gilberto Medeiros Ribeiro, R Stanley Williams",2010-01-29,2010-01-29,2013-09-10,2013-09-10,https://patents.google.com/patent/US8530873B2/en,https://patentimages.storage.googleapis.com/a1/52/da/74ec86e97e059f/US08530873-20130910-D00000.png
US-10591634-B2,Spectrally programmable memristor-based optical computing ,"Halliburton Energy Services, Inc.","Samuel James Maguire-Boyle, Aditya B. Nayak",2015-04-23,2015-04-23,2020-03-17,2020-03-17,https://patents.google.com/patent/US10591634B2/en,https://patentimages.storage.googleapis.com/f3/6d/c8/d802bc5698182a/US10591634-20200317-D00000.png
US-10302973-B2,Spectrally programmable memristor ,"Halliburton Energy Services, Inc.","Samuel James Maguire-Boyle, Aditya B. Nayak",2015-04-23,2015-04-23,2019-05-28,2019-05-28,https://patents.google.com/patent/US10302973B2/en,https://patentimages.storage.googleapis.com/3c/ea/60/918c0007cd23b7/US10302973-20190528-D00000.png
US-11662257-B2,"Apparatus, system and method for remote sensing and resetting electrical characteristics of a memristor ",Nokia Technologies Oy,"Marijan Herceg, Tomislav Matic",2019-07-15,2020-07-02,2023-05-30,2023-05-30,https://patents.google.com/patent/US11662257B2/en,https://patentimages.storage.googleapis.com/a7/35/8e/65a9223e9ff699/US11662257-20230530-D00000.png
US-8716688-B2,Electronic device incorporating memristor made from metallic nanowire ,The University Of Kentucky Research Foundation,"Douglas R. Strachan, Stephen L. Johnson",2010-02-25,2011-02-25,2014-05-06,2014-05-06,https://patents.google.com/patent/US8716688B2/en,https://patentimages.storage.googleapis.com/1c/ce/7b/25e4851bf9707f/US08716688-20140506-D00000.png
US-10340001-B2,Single-readout high-density memristor crossbar ,King Abdullah University Of Science And Technology,"Mohammed Affan Zidan, Hesham Omran, Rawan Naous, Ahmed Sultan Salem, Khaled Nabil Salama",2015-08-27,2016-08-23,2019-07-02,2019-07-02,https://patents.google.com/patent/US10340001B2/en,https://patentimages.storage.googleapis.com/cd/73/9b/576231c85bf336/US10340001-20190702-D00000.png
US-9679241-B2,Thermodynamic random access memory for neuromorphic computing utilizing AHaH (anti-hebbian and hebbian) and memristor components ,"Knowmtech, Llc","Alex Nugent, Timothy Molter",2013-09-09,2014-08-15,2017-06-13,2017-06-13,https://patents.google.com/patent/US9679241B2/en,https://patentimages.storage.googleapis.com/62/66/ca/8428263491a7c5/US09679241-20170613-D00000.png
US-10380386-B1,Accelerator for k-means clustering with memristor crossbars ,Hewlett Packard Enterprise Development Lp,"John Paul Strachan, Catherine Graves, Suhas Kumar",2018-04-30,2018-04-30,2019-08-13,2019-08-13,https://patents.google.com/patent/US10380386B1/en,https://patentimages.storage.googleapis.com/25/10/c4/ae1fe5c862bd97/US10380386-20190813-D00000.png
US-9971564-B1,Memristor-based adders using memristors-as-drivers (MAD) gates ,"Board Of Regents, The University Of Texas System","Earl Swartzlander, Lauren Guckert",2017-06-02,2018-02-02,2018-05-15,2018-05-15,https://patents.google.com/patent/US9971564B1/en,https://patentimages.storage.googleapis.com/ac/43/1a/29a097aabb0001/US09971564-20180515-D00000.png
US-11024379-B2,Methods and systems for highly optimized memristor write process ,Hewlett Packard Enterprise Development Lp,"Amit Sharma, John Paul Strachan, Suhas Kumar, Catherine Graves, Martin Foltin, Craig Warner",2019-10-29,2019-10-29,2021-06-01,2021-06-01,https://patents.google.com/patent/US11024379B2/en,https://patentimages.storage.googleapis.com/82/c0/47/9b04fcadba7a1e/US11024379-20210601-D00000.png
US-11233194-B2,"Memristor electrode material preparation method and apparatus, and memristor electrode material ","Shenzhen Weitongbo Technology Co., Ltd.","Guofeng YAO, Jian Shen",2018-08-02,2019-10-21,2022-01-25,2022-01-25,https://patents.google.com/patent/US11233194B2/en,https://patentimages.storage.googleapis.com/86/92/40/712d5252a4d9f1/US11233194-20220125-D00000.png
US-10935491-B2,Memristor-reconstructed near-infrared SPR biosensor with adjustable penetration depth and preparation method thereof ,University Of Electronic Science And Technology Of China,"Xiangdong JIANG, Ruikang Guo, Xiang Dong, Jimin Wang, Wei Li",2019-04-24,2019-07-03,2021-03-02,2021-03-02,https://patents.google.com/patent/US10935491B2/en,https://patentimages.storage.googleapis.com/2d/66/81/0de0a8c04c6547/US10935491-20210302-D00000.png
US-10510956-B2,Coupled quantum dot memristor ,Oxford University Innovation Limited,"Ying Li, Simon Benjamin, George Andrew Davidson Briggs, Jan Andries MOL",2016-04-22,2017-04-21,2019-12-17,2019-12-17,https://patents.google.com/patent/US10510956B2/en,https://patentimages.storage.googleapis.com/aa/44/38/da58b51fbef88b/US10510956-20191217-D00000.png
US-9950520-B2,Printhead having a number of single-dimensional memristor banks ,"Hewlett-Packard Development Company, L.P.","Ning Ge, Leong Yap CHIA, Pin Chin LEE",2014-10-28,2014-10-28,2018-04-24,2018-04-24,https://patents.google.com/patent/US9950520B2/en,https://patentimages.storage.googleapis.com/22/90/55/2cf5a1791e6e06/US09950520-20180424-D00000.png
US-9776400-B2,Printhead with a number of memristor cells and a parallel current distributor ,"Hewlett-Packard Development Company, L.P.","Ning Ge, Jianhua Yang, Zhiyong Li",2014-07-26,2014-07-26,2017-10-03,2017-10-03,https://patents.google.com/patent/US9776400B2/en,https://patentimages.storage.googleapis.com/bd/3d/c5/6f0ee2d725598f/US09776400-20171003-D00000.png
US-9806736-B2,Switched memristor analog-to-digital conversion ,Hewlett Packard Enterprise Development Lp,Brent Buchanan,2014-04-26,2014-04-26,2017-10-31,2017-10-31,https://patents.google.com/patent/US9806736B2/en,https://patentimages.storage.googleapis.com/a2/e8/d7/933ce20c19b323/US09806736-20171031-D00000.png
US-10922599-B2,Memristor based storage of asset events ,Hewlett Packard Enterprise Development Lp,Sathyanarayanan Manamohan,2018-12-14,2018-12-14,2021-02-16,2021-02-16,https://patents.google.com/patent/US10922599B2/en,https://patentimages.storage.googleapis.com/00/9d/3d/f6c1b52acc1fda/US10922599-20210216-D00000.png
US-11232352-B2,Memristor spiking architecture ,Hewlett Packard Enterprise Development Lp,"Brent Buchanan, John Paul Strachan, Le Zheng",2018-07-17,2018-07-17,2022-01-25,2022-01-25,https://patents.google.com/patent/US11232352B2/en,https://patentimages.storage.googleapis.com/f2/8a/73/72e786a4b49160/US11232352-20220125-D00000.png
US-10622064-B2,Memristor crossbar configuration ,University Of Dayton,"Tarek M. Taha, Chris Yakopcic",2018-01-25,2019-01-25,2020-04-14,2020-04-14,https://patents.google.com/patent/US10622064B2/en,https://patentimages.storage.googleapis.com/ed/d9/43/b108e85a7f22d5/US10622064-20200414-D00000.png
US-11552267-B2,Soft memristor for soft neuromorphic system ,Korea Advanced Institute Of Science And Technology,"Sung-Yool Choi, Byung Chul JANG, Jun Hwe CHA",2019-11-11,2020-07-29,2023-01-10,2023-01-10,https://patents.google.com/patent/US11552267B2/en,https://patentimages.storage.googleapis.com/bf/06/b1/40058cd45beee1/US11552267-20230110-D00000.png
US-10170180-B2,Memory including bi-polar memristor ,"Hewlett-Packard Development Company, L.P.","Ning Ge, Wai Mun Wong, Leong Yap CHIA, Ser Chia Koh",2015-04-30,2015-04-30,2019-01-01,2019-01-01,https://patents.google.com/patent/US10170180B2/en,https://patentimages.storage.googleapis.com/89/69/86/472bf78e38ce04/US10170180-20190101-D00000.png
US-11462647-B2,Floating gate memristor device and neuromorphic device having the same ,Research And Business Foundation Sungkyunkwan University,"Woo Jong YU, Ui Yeon WON, Quoc An VU",2019-07-16,2020-07-14,2022-10-04,2022-10-04,https://patents.google.com/patent/US11462647B2/en,https://patentimages.storage.googleapis.com/9f/bc/32/5d234dd5009c2d/US11462647-20221004-D00000.png
US-11755894-B2,Computing circuitry for configuration and operation of cells and arrays comprising memristor elements ,Cirrus Logic Inc.,"Gordon James BATES, Toru Ido",2019-04-09,2020-04-02,2023-09-12,2023-09-12,https://patents.google.com/patent/US11755894B2/en,https://patentimages.storage.googleapis.com/78/af/da/1e7088a0d29d9b/US11755894-20230912-D00000.png
US-11727253-B2,Neural network system including gate circuit for controlling memristor array circuit ,Kookmin University Industry Academy Cooperation Foundation,Kyeong Sik Min,2019-03-22,2019-11-13,2023-08-15,2023-08-15,https://patents.google.com/patent/US11727253B2/en,https://patentimages.storage.googleapis.com/36/1d/a7/9edd36150cf45a/US11727253-20230815-D00000.png
US-11681903-B2,Spike detection in memristor crossbar array implementations of spiking neural networks ,"Micron Technology, Inc.","Anakha Vasanthakumaribabu, Poorna Kale",2019-10-31,2019-10-31,2023-06-20,2023-06-20,https://patents.google.com/patent/US11681903B2/en,https://patentimages.storage.googleapis.com/67/64/0a/ac1beeb295cb37/US11681903-20230620-D00000.png
US-11322545-B2,Vertical JFET device for memristor array interface ,Hewlett Packard Enterprise Development Lp,"Amit S. Sharma, John Paul Strachan, Martin Foltin",2018-04-27,2018-04-27,2022-05-03,2022-05-03,https://patents.google.com/patent/US11322545B2/en,https://patentimages.storage.googleapis.com/9e/24/57/14e65f821d3941/US11322545-20220503-D00000.png
US-10786171-B2,Memristor code comparator to compare sensor signals to reference signals ,"Hewlett-Packard Development Company, L.P.","Ning Ge, Ralph A. Morales, Terrance J. OShea, Helen A. Holder, David George, Hafid Hamadene",2016-10-25,2016-10-25,2020-09-29,2020-09-29,https://patents.google.com/patent/US10786171B2/en,https://patentimages.storage.googleapis.com/99/73/ba/59bd5974638104/US10786171-20200929-D00000.png
